Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Item condition (product.metafields.shopify.item-condition),Item material (product.metafields.shopify.item-material),Manufacturer type (product.metafields.shopify.manufacturer-type),Size (product.metafields.shopify.size),Vehicle drive/handling features (product.metafields.shopify.vehicle-drive-handling-features),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Australia,Price / Australia,Compare At Price / Australia,Included / International,Price / International,Compare At Price / International,Status
30-deg-teflon,,,,,,,,,AN6,,,,,,,,ZOO-FT0030-06,0.0,,deny,manual,45.34,45.34,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/30e.jpg?v=1699913068,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/30c.jpg?v=1713330788,kg,,,,,,,,,
30-deg-teflon,,,,,,,,,AN8,,,,,,,,ZOO-FT0030-08,0.0,,deny,manual,49.19,49.19,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/30d.jpg?v=1699913068,3,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/30c.jpg?v=1713330788,kg,,,,,,,,,
30-deg-teflon,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/30b.jpg?v=1699913041,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-deg-teflon,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/30a.jpg?v=1699913042,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
female-flare-swivel-straight,FEMALE TO FEMALE FLARE SWIVEL ADAPTORS - STRAIGHT,"<p>Zoo Performance female flare adaptors are precision machined from aircraft grade 6061 billet aluminum and hard anodised for ultimate protection and strength. <br><br>We ensure an optimal manufacturing process and quality control checks to ensure our fittings have the very best finish for long lasting full flowing performance.<br></p>
<p>Available Sizes:<br>- AN6 <br>- AN8<br>- AN10</p>",Zoo Performance,Uncategorized,fittings,"",true,Size,AN6,,,,,,,,ZOO-FCM0505-06-0,1.0,,deny,manual,21.70,21.70,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/flare1.jpg?v=1651641317,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/flare1.jpg?v=1651641317,kg,,,true,,,true,,,active
female-flare-swivel-straight,,,,,,,,,AN8,,,,,,,,ZOO-FCM0505-08-0,1.0,,deny,manual,25.19,25.19,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/flare1.jpg?v=1651641317,kg,,,,,,,,,
female-flare-swivel-straight,,,,,,,,,AN10,,,,,,,,ZOO-FCM0505-10-0,1.0,,deny,manual,29.69,29.69,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/flare1.jpg?v=1651641317,kg,,,,,,,,,
teflon-straight,200 Series PTFE Straight Hose Ends (Teflon),"<p data-mce-fragment=""1"">Zoo Performance fittings and adaptors are precision machined from aircraft grade 6061 billet aluminium and hard anodised for ultimate protection and durability. <br data-mce-fragment=""1"">We ensure a high quality manufacturing process and QC check to ensure our fittings have the absolute best finish for long lasting full flow performance. </p>
<p data-mce-fragment=""1"">Compatible with our 200 Series PTFE nylon, stainless steel and black stainless steel hose.<br><br>Available Sizes:<br>-3AN<br>-4AN<br>-6AN<br>-8AN<br>-10AN<br>-12AN</p>",Zoo Performance,Uncategorized,Teflon Fittings,"",true,Size,AN3,,,,,,,,ZOO-T0001-03,1.0,,deny,manual,15.39,15.39,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/staB.jpg?v=1713331011,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/staB.jpg?v=1713331011,kg,,,true,,,true,,,active
teflon-straight,,,,,,,,,AN4,,,,,,,,ZOO-T0001-04,1.0,,deny,manual,16.38,16.38,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/staC.jpg?v=1699944036,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/staB.jpg?v=1713331011,kg,,,,,,,,,
teflon-straight,,,,,,,,,AN6,,,,,,,,ZOO-T0001-06,1.0,,deny,manual,17.13,17.13,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/staD.jpg?v=1699944037,3,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/staB.jpg?v=1713331011,kg,,,,,,,,,
teflon-straight,,,,,,,,,AN8,,,,,,,,ZOO-T0001-08,1.0,,deny,manual,20.87,20.87,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/staE.jpg?v=1699944036,4,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/staB.jpg?v=1713331011,kg,,,,,,,,,
teflon-straight,,,,,,,,,AN10,,,,,,,,ZOO-T0001-10,20.0,,deny,manual,23.99,23.99,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/files/stra.jpg?v=1699944036,5,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/staB.jpg?v=1713331011,kg,,,,,,,,,
teflon-straight,,,,,,,,,AN12,,,,,,,,ZOO-T0001-12,20.0,,deny,manual,26.84,26.84,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/staB.jpg?v=1713331011,kg,,,,,,,,,
an-cap-with-o-ring,AN Cap With O-Ring,"<p><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Aptos',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Aptos; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: 'Times New Roman'; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-AU; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">Zoo Performance female AN Caps are precision machined from aircraft grade 6061 billet aluminium and hard anodised for ultimate protection and strength. We ensure optimal manufacturing processes to ensure our fittings have the very best quality finish for long lasting full flowing performance.</span></p>
<p><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Aptos',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Aptos; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: 'Times New Roman'; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-AU; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">Material: 6061 Billet Aluminium<br data-mce-fragment=""1"">Colour: Black</span></p>
<p>AVAILABLE SIZES AN3- AN12</p>",Zoo Performance,Uncategorized,Fittings,TRADE,true,Size,AN3,,,,,,,,ZOO-AN820-3B,100.0,,deny,manual,8.99,9.99,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-AN820-10B_1.jpg?v=1601602108,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-AN820-10B_1.jpg?v=1601602108,kg,,0.00,true,,,true,,,active
an-cap-with-o-ring,,,,,,,,,AN4,,,,,,,,ZOO-AN820-4B,100.0,,deny,manual,9.99,9.99,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOOAN820-6BFRONT.png?v=1601602108,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-AN820-10B_1.jpg?v=1601602108,kg,,,,,,,,,
an-cap-with-o-ring,,,,,,,,,AN6,,,,,,,,ZOO-AN820-6B,100.0,,continue,manual,10.99,9.99,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOOAN820-6BBOTTOM.png?v=1601602108,3,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-AN820-10B_1.jpg?v=1601602108,kg,,7.31,,,,,,,
an-cap-with-o-ring,,,,,,,,,AN8,,,,,,,,ZOO-AN820-8B,100.0,,deny,manual,11.99,9.99,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOOAN820-6BIMAGE.png?v=1601602108,4,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-AN820-10B_1.jpg?v=1601602108,kg,,,,,,,,,
an-cap-with-o-ring,,,,,,,,,AN10,,,,,,,,ZOO-AN820-10B,100.0,,deny,manual,16.99,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOOAN820-6BTOP.png?v=1601602108,5,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-AN820-10B_1.jpg?v=1601602108,kg,,0.00,,,,,,,
an-cap-with-o-ring,,,,,,,,,AN12,,,,,,,,ZOO-AN820-12,100.0,shopify,deny,manual,19.99,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-AN820-10B.jpg?v=1601602098,6,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-AN820-10B_1.jpg?v=1601602108,kg,,0.00,,,,,,,
straight-cutter-style,100 Series Straight Hose Ends (Cutter),"<p>Zoo Performance fittings and adaptors are precision machined from aircraft grade 6061 billet aluminium and hard anodised for ultimate protection and durability. <br>We ensure a high quality manufacturing process and QC check to ensure our fittings have the absolute best finish for long lasting full flow performance. </p>
<p>Compatiable with our 100 Series nylon and stainless steel hose.<br><br>Available Sizes:<br>-4AN<br>-6AN<br>-8AN<br>-10AN<br>-12AN<br>-16AN<br>-20AN<br></p>",Zoo Performance,Uncategorized,"",TRADE,true,Size,AN4,,,,,,,,ZOO-C0001-04,100.0,,deny,manual,16.49,16.49,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/STRAIGHT.jpg?v=1713329465,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0001-20.jpg?v=1713329456,kg,,,true,,,true,,,active
straight-cutter-style,,,,,,,,,AN6,,,,,,,,ZOO-C0001-06,100.0,,deny,manual,17.78,17.78,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0001-20_1.jpg?v=1713329456,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0001-20.jpg?v=1713329456,kg,,,,,,,,,
straight-cutter-style,,,,,,,,,AN8,,,,,,,,ZOO-C0001-08,100.0,,deny,manual,21.01,21.01,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0001-20_2.jpg?v=1713329456,3,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0001-20.jpg?v=1713329456,kg,,,,,,,,,
straight-cutter-style,,,,,,,,,AN10,,,,,,,,ZOO-C0001-10,100.0,,deny,manual,27.48,27.48,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOOC0001.png?v=1713329456,4,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0001-20.jpg?v=1713329456,kg,,,,,,,,,
straight-cutter-style,,,,,,,,,AN12,,,,,,,,ZOO-C0001-12,100.0,,deny,manual,40.41,40.41,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0001-20.jpg?v=1713329456,5,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0001-20.jpg?v=1713329456,kg,,,,,,,,,
straight-cutter-style,,,,,,,,,AN16,,,,,,,,ZOO-C0001-16,100.0,,deny,manual,64.67,64.67,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0001-20.jpg?v=1713329456,kg,,,,,,,,,
straight-cutter-style,,,,,,,,,AN20,,,,,,,,ZOO-C0001-20,100.0,,deny,manual,71.14,71.14,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0001-20.jpg?v=1713329456,kg,,,,,,,,,
30-deg,100 Series 30 Deg Hose Ends (Cutter),"<p>Zoo Performance fittings and adaptors are precision machined from aircraft grade 6061 billet aluminium and hard anodised for ultimate protection and durability. <br>We ensure a high quality manufacturing process and QC check to ensure our fittings have the absolute best finish for long lasting full flow performance. </p>
<p>Compatiable with our 100 Series nylon and stainless steel hose.<br><br>Available Sizes:<br>-4AN<br>-6AN<br>-8AN<br>-10AN<br>-12AN<br>-16AN<br></p>",Zoo Performance,Uncategorized,Fittings,TRADE,true,Size,AN4,,,,,,,,ZOO-OC0030-04,100.0,,deny,manual,40.41,40.41,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/ZOO-OC0030.4.jpg?v=1713328430,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0030.jpg?v=1713328430,kg,,,true,,,true,,,active
30-deg,,,,,,,,,AN6,,,,,,,,ZOO-OC0030-06,100.0,,deny,manual,43.88,43.88,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/ZOO-OC0030.3.jpg?v=1713328430,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0030.jpg?v=1713328430,kg,,,,,,,,,
30-deg,,,,,,,,,AN8,,,,,,,,ZOO-OC0030-08,100.0,,deny,manual,48.50,48.50,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0030.jpg?v=1713328430,3,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0030.jpg?v=1713328430,kg,,,,,,,,,
30-deg,,,,,,,,,AN10,,,,,,,,ZOO-OC0030-10,100.0,,deny,manual,54.97,54.97,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0030.2.jpg?v=1713328430,4,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0030.jpg?v=1713328430,kg,,,,,,,,,
30-deg,,,,,,,,,AN12,,,,,,,,ZOO-OC0030-12,100.0,,deny,manual,67.90,67.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0030.jpg?v=1713328430,kg,,,,,,,,,
30-deg,,,,,,,,,AN16,,,,,,,,ZOO-OC0030-16,100.0,,deny,manual,67.90,67.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0030.jpg?v=1713328430,kg,,,,,,,,,
45-deg,100 Series 45 Deg Hose Ends (Cutter),"<p>Zoo Performance fittings and adaptors are precision machined from aircraft grade 6061 billet aluminium and hard anodised for ultimate protection and durability. <br>We ensure a high quality manufacturing process and QC check to ensure our fittings have the absolute best finish for long lasting full flow performance. </p>
<p>Compatiable with our 100 Series nylon and stainless steel hose.<br></p>
<p>Available Sizes:<br>-4AN<br>-6AN<br>-8AN<br>-10AN<br>-12AN<br>-16AN<br>-20AN</p>",Zoo Performance,Uncategorized,Fittings,TRADE,true,Size,AN4,,,,,,,,ZOO-OC0045-04,100.0,,deny,manual,30.13,30.13,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/Unt45itled-3.jpg?v=1713330234,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0045-20.jpg?v=1713330224,kg,,,true,,,true,,,active
45-deg,,,,,,,,,AN6,,,,,,,,ZOO-OC0045-06,100.0,,deny,manual,35.56,35.56,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0045-20.jpg?v=1713330224,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0045-20.jpg?v=1713330224,kg,,,,,,,,,
45-deg,,,,,,,,,AN8,,,,,,,,ZOO-OC0045-08,100.0,,deny,manual,42.03,42.03,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0045-20_2.jpg?v=1713330224,3,SPEEDFLOW RACEWORKS AEROFLOW,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0045-20.jpg?v=1713330224,kg,,,,,,,,,
45-deg,,,,,,,,,AN10,,,,,,,,ZOO-OC0045-10,100.0,,deny,manual,46.88,46.88,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0045-20_1.jpg?v=1713330224,4,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0045-20.jpg?v=1713330224,kg,,,,,,,,,
45-deg,,,,,,,,,AN12,,,,,,,,ZOO-OC0045-12,100.0,,deny,manual,53.35,53.35,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0045-20.jpg?v=1713330224,kg,,,,,,,,,
45-deg,,,,,,,,,AN16,,,,,,,,ZOO-OC0045-16,100.0,,deny,manual,66.29,66.29,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0045-20.jpg?v=1713330224,kg,,,,,,,,,
45-deg,,,,,,,,,AN20,,,,,,,,ZOO-OC0045-20,100.0,,deny,manual,109.95,109.95,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0045-20.jpg?v=1713330224,kg,,,,,,,,,
60-deg,100 Series 60 Deg Hose Ends (Cutter),"<p>Zoo Performance fittings and adaptors are precision machined from aircraft grade 6061 billet aluminium and hard anodised for ultimate protection and durability. <br>We ensure a high quality manufacturing process and QC check to ensure our fittings have the absolute best finish for long lasting full flow performance. </p>
<p>Compatiable with our 100 Series nylon and stainless steel hose.<br></p>
<p>Available Sizes:<br>-4AN<br>-6AN<br>-8AN<br>-10AN<br>-12AN<br>-16AN<br></p>",Zoo Performance,Uncategorized,Fittings,TRADE,true,Size,AN4,,,,,,,,ZOO-OC0060-04,100.0,,deny,manual,41.57,41.57,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/ZOO-OC0030.3_6d90f7d0-a66a-49aa-bbc6-41d687575e7a.jpg?v=1713328447,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0060-16_2.jpg?v=1713328447,kg,,,true,,,true,,,active
60-deg,,,,,,,,,AN6,,,,,,,,ZOO-OC0060-06,100.0,,deny,manual,45.27,45.27,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0060-16_2.jpg?v=1713328447,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0060-16_2.jpg?v=1713328447,kg,,,,,,,,,
60-deg,,,,,,,,,AN8,,,,,,,,ZOO-OC0060-08,100.0,,deny,manual,51.73,51.73,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0060-16_3.jpg?v=1713328447,3,SPEEDFLOW RACEWORKS AEROFLOW,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0060-16_2.jpg?v=1713328447,kg,,,,,,,,,
60-deg,,,,,,,,,AN10,,,,,,,,ZOO-OC0060-10,100.0,,deny,manual,56.58,56.58,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0060-16_1.jpg?v=1713328447,4,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0060-16_2.jpg?v=1713328447,kg,,,,,,,,,
60-deg,,,,,,,,,AN12,,,,,,,,ZOO-OC0060-12,100.0,,deny,manual,67.90,67.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0060-16_2.jpg?v=1713328447,kg,,,,,,,,,
60-deg,,,,,,,,,AN16,,,,,,,,ZOO-OC0060-16,100.0,,deny,manual,74.37,74.37,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0060-16_2.jpg?v=1713328447,kg,,,,,,,,,
90-deg,100 Series 90 Deg Hose Ends (Cutter),"<p>Zoo Performance fittings and adaptors are precision machined from aircraft grade 6061 billet aluminium and hard anodised for ultimate protection and durability. <br>We ensure a high quality manufacturing process and QC check to ensure our fittings have the absolute best finish for long lasting full flow performance. </p>
<p>Compatiable with our 100 Series nylon and stainless steel hose.<br><br>Available Sizes:<br>-4AN<br>-6AN<br>-8AN<br>-10AN<br>-12AN<br>-16AN<br>-20AN<br></p>",Zoo Performance,Uncategorized,Fittings,TRADE,true,Size,AN4,,,,,,,,ZOO-OC0090-04,100.0,,deny,manual,41.57,41.57,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/90led-3.jpg?v=1713330209,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0090-20.jpg?v=1713330200,kg,,,true,,,true,,,active
90-deg,,,,,,,,,AN6,,,,,,,,ZOO-OC0090-06,100.0,,deny,manual,45.27,45.27,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0090-20.jpg?v=1713330200,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0090-20.jpg?v=1713330200,kg,,,,,,,,,
90-deg,,,,,,,,,AN8,,,,,,,,ZOO-OC0090-08,100.0,,deny,manual,51.73,51.73,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0090-20_2.jpg?v=1713330200,3,SPEEDFLOW RACEWORKS AEROFLOW,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0090-20.jpg?v=1713330200,kg,,,,,,,,,
90-deg,,,,,,,,,AN10,,,,,,,,ZOO-OC0090-10,100.0,,deny,manual,56.58,56.58,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0090-20_1.jpg?v=1713330200,4,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0090-20.jpg?v=1713330200,kg,,,,,,,,,
90-deg,,,,,,,,,AN12,,,,,,,,ZOO-OC0090-12,100.0,,deny,manual,67.90,67.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0090-20.jpg?v=1713330200,kg,,,,,,,,,
90-deg,,,,,,,,,AN16,,,,,,,,ZOO-OC0090-16,100.0,,deny,manual,74.37,74.37,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0090-20.jpg?v=1713330200,kg,,,,,,,,,
90-deg,,,,,,,,,AN20,,,,,,,,ZOO-OC0090-20,100.0,,deny,manual,108.33,108.33,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0090-20.jpg?v=1713330200,kg,,,,,,,,,
120-deg,100 Series 120 Deg Hose Ends (Cutter),"<p>Zoo Performance fittings and adaptors are precision machined from aircraft grade 6061 billet aluminium and hard anodised for ultimate protection and durability. <br>We ensure a high quality manufacturing process and QC check to ensure our fittings have the absolute best finish for long lasting full flow performance. </p>
<p>Compatiable with our 100 Series nylon and stainless steel hose.<br></p>
<p>Available Sizes:<br>-4AN<br>-6AN<br>-8AN<br>-10AN<br>-12AN<br>-16AN<br><br></p>
<p><br><br></p>",Zoo Performance,Uncategorized,Fittings,TRADE,true,Size,AN4,,,,,,,,ZOO-OC0120-04,100.0,,deny,manual,41.57,41.57,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/120.jpg?v=1713329202,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0120-16.jpg?v=1713329193,kg,,,true,,,true,,,active
120-deg,,,,,,,,,AN6,,,,,,,,ZOO-OC0120-06,100.0,,deny,manual,45.27,45.27,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0120-16.jpg?v=1713329193,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0120-16.jpg?v=1713329193,kg,,,,,,,,,
120-deg,,,,,,,,,AN8,,,,,,,,ZOO-OC0120-08,100.0,,deny,manual,50.12,50.12,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0120-16_2.jpg?v=1713329193,3,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0120-16.jpg?v=1713329193,kg,,,,,,,,,
120-deg,,,,,,,,,AN10,,,,,,,,ZOO-OC0120-10,100.0,,deny,manual,66.52,66.52,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0120-16_1.jpg?v=1713329193,4,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0120-16.jpg?v=1713329193,kg,,,,,,,,,
120-deg,,,,,,,,,AN12,,,,,,,,ZOO-OC0120-12,100.0,,deny,manual,67.90,67.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0120-16.jpg?v=1713329193,kg,,,,,,,,,
120-deg,,,,,,,,,AN16,,,,,,,,ZOO-OC0120-16,100.0,,deny,manual,87.31,87.31,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ZOO-OC0120-16.jpg?v=1713329193,kg,,,,,,,,,
